TransactionID,CustomerID,AccountID,AccountType,TransactionType,Product,Firm,Region,Manager,TransactionDate,TransactionAmount,AccountBalance,RiskScore,CreditRating,TenureMonths
15,CUST9731,ACC34431,Savings,Payment,Credit Card,Firm B,North,Manager 3,06-03-2023,39108.92093,83386.04875,0.684111305,355,157
113,CUST6319,ACC78589,Savings,Payment,Savings Account,Firm E,West,Manager 3,06-10-2023,46752.23974,-13199.3629,0.43376128,322,229
117,CUST4884,ACC77533,Savings,Transfer,Savings Account,Firm B,West,Manager 3,08-06-2024,64844.65171,86353.79323,0.492626236,405,199
52,CUST9216,ACC15671,Loan,Transfer,Savings Account,Firm C,Central,Manager 1,15-05-2024,52021.00944,78281.24576,0.573423857,546,52
31,CUST1609,ACC83269,Credit,Payment,Credit Card,Firm D,South,Manager 4,19-06-2023,55176.45986,92053.66026,0.246575855,324,80
72,CUST4241,ACC22255,Loan,Deposit,Credit Card,Firm C,Central,Manager 4,21-10-2023,24026.76247,69650.97701,0.596680243,749,185
137,CUST9248,ACC32890,Current,Withdrawal,Home Loan,Firm D,West,Manager 4,17-01-2024,35243.53366,92228.94105,0.507646429,395,88
139,CUST5320,ACC28612,Savings,Withdrawal,Mutual Fund,Firm C,South,Manager 2,18-10-2023,61517.82738,82534.21673,0.445601353,499,66
176,CUST3315,ACC58078,Savings,Withdrawal,Personal Loan,Firm D,East,Manager 2,26-04-2023,58441.02006,83818.4578,0.601713907,584,43
188,CUST7994,ACC35163,Savings,Transfer,Home Loan,Firm A,South,Manager 4,14-02-2023,77729.47562,97834.13765,0.976062547,553,64
38,CUST4769,ACC21264,Savings,Deposit,Home Loan,Firm C,West,Manager 1,15-04-2024,77499.73006,75120.53889,0.248269235,391,176
52,CUST2357,ACC21429,Loan,Payment,Home Loan,Firm A,South,Manager 3,11-04-2023,29321.49533,114796.3091,0.203290743,593,140
77,CUST4584,ACC42710,Current,Deposit,Savings Account,Firm B,West,Manager 1,25-07-2023,67553.00409,46065.56513,0.963542577,616,26
155,CUST1498,ACC24880,Loan,Withdrawal,Home Loan,Firm D,West,Manager 2,06-01-2023,50785.70004,98622.46641,0.466285586,324,182
9,CUST2412,ACC16241,Current,Payment,Personal Loan,Firm C,Central,Manager 4,30-09-2023,72021.89618,50057.83863,0.335798516,384,155
122,CUST6947,ACC67701,Loan,Payment,Home Loan,Firm E,North,Manager 3,22-06-2024,10664.24356,76277.99555,0.902496785,600,146
75,CUST1498,ACC28295,Loan,Deposit,Credit Card,Firm E,South,Manager 2,14-07-2023,19802.05077,61901.22808,0.26578103,437,236
4,CUST6525,ACC24508,Savings,Deposit,Credit Card,Firm B,East,Manager 1,06-10-2023,23372.02063,42765.19511,0.491195213,554,134
84,CUST7028,ACC99549,Current,Transfer,Mutual Fund,Firm B,West,Manager 3,12-02-2023,27349.3114,261.171238,0.401315437,499,85
153,CUST1644,ACC76699,Savings,Deposit,Personal Loan,Firm D,Central,Manager 3,19-10-2023,59159.96191,45401.79027,0.294989802,668,93
19,CUST7730,ACC11837,Current,Withdrawal,Credit Card,Firm E,Central,Manager 1,17-01-2023,33431.99905,-467.1394239,0.315077742,436,196
29,CUST2188,ACC75675,Savings,Payment,Mutual Fund,Firm D,North,Manager 2,07-11-2023,88366.00164,74881.775,0.549568132,452,9
175,CUST2443,ACC88286,Credit,Payment,Personal Loan,Firm E,South,Manager 3,11-06-2024,78029.37952,27322.72389,0.262357504,434,107
177,CUST2942,ACC64785,Current,Payment,Savings Account,Firm C,West,Manager 2,26-10-2023,27302.38872,87623.62909,0.531078191,615,173
99,CUST8288,ACC39161,Savings,Payment,Credit Card,Firm D,Central,Manager 4,03-03-2023,46283.45517,48698.61089,0.322879047,779,39
78,CUST2942,ACC61926,Credit,Payment,Credit Card,Firm D,South,Manager 3,19-07-2023,82340.88437,88588.39875,1.017294126,537,190
146,CUST9525,ACC29231,Savings,Withdrawal,Personal Loan,Firm A,West,Manager 3,04-02-2024,3580.960881,46966.15456,0.730551096,428,184
155,CUST5385,ACC21429,Loan,Payment,Savings Account,Firm B,West,Manager 2,26-09-2023,61485.55081,65161.88571,-0.010510742,523,198
118,CUST9439,ACC46953,Loan,Withdrawal,Personal Loan,Firm C,South,Manager 3,08-01-2024,62119.68769,121867.0966,0.531857688,688,151
29,CUST7933,ACC34431,Credit,Payment,Mutual Fund,Firm C,North,Manager 2,22-06-2024,48325.35238,162089.4038,1.162703791,441,29
102,CUST7994,ACC49774,Credit,Withdrawal,Personal Loan,Firm A,Central,Manager 4,19-07-2023,78670.63806,78219.83663,0.83952054,522,67
131,CUST6319,ACC25132,Loan,Deposit,Savings Account,Firm B,East,Manager 4,31-10-2023,36846.93775,110221.2625,0.415004726,306,48
162,CUST3762,ACC51009,Current,Payment,Credit Card,Firm C,South,Manager 4,19-11-2023,76556.03474,139500.7612,0.199514486,732,45
58,CUST3131,ACC48501,Savings,Transfer,Mutual Fund,Firm D,North,Manager 1,25-12-2023,-13900.68241,31729.04367,0.362253455,687,125
143,CUST2457,ACC10996,Loan,Deposit,Home Loan,Firm A,East,Manager 4,16-03-2023,57555.96513,12149.61802,0.375742842,661,190
194,CUST1747,ACC96868,Loan,Withdrawal,Home Loan,Firm A,South,Manager 4,28-09-2023,74130.09772,63398.47836,0.51603078,784,183
44,CUST8461,ACC78581,Loan,Withdrawal,Mutual Fund,Firm B,East,Manager 3,21-12-2023,85252.74124,85728.75037,0.383090419,444,153
194,CUST5920,ACC71938,Savings,Withdrawal,Home Loan,Firm A,North,Manager 4,16-02-2023,72785.62272,101426.8824,0.638076978,576,178
99,CUST9420,ACC81631,Loan,Transfer,Home Loan,Firm C,North,Manager 1,17-11-2023,33491.19356,51949.53214,0.171295562,434,228
119,CUST4438,ACC45968,Savings,Withdrawal,Home Loan,Firm C,South,Manager 2,08-01-2024,102641.9706,22927.66111,0.604815338,634,179
111,CUST4346,ACC87602,Savings,Transfer,Credit Card,Firm E,Central,Manager 3,05-02-2023,44839.25331,85096.82436,1.028408199,502,24
166,CUST2626,ACC45968,Current,Payment,Home Loan,Firm D,Central,Manager 4,16-03-2023,48192.95248,83349.19192,0.221292764,359,38
145,CUST8529,ACC61926,Loan,Payment,Credit Card,Firm C,East,Manager 2,06-11-2023,105628.8804,95036.20351,0.081180139,658,211
156,CUST4625,ACC31539,Credit,Deposit,Mutual Fund,Firm E,Central,Manager 1,21-01-2023,84564.39895,74280.90877,0.617072948,403,116
41,CUST4884,ACC55729,Loan,Withdrawal,Home Loan,Firm A,South,Manager 3,30-12-2023,31840.08661,127842.4442,0.245934385,626,65
159,CUST7388,ACC58667,Savings,Withdrawal,Savings Account,Firm B,West,Manager 2,22-10-2023,53189.2236,-5589.440835,0.506843876,500,196
131,CUST2427,ACC82381,Savings,Deposit,Personal Loan,Firm D,South,Manager 1,25-07-2023,16461.72105,71402.99672,0.871790214,507,225
25,CUST6391,ACC81631,Current,Payment,Credit Card,Firm E,Central,Manager 1,06-10-2023,64583.76396,75968.07521,0.141194139,557,104
90,CUST2578,ACC26973,Credit,Withdrawal,Mutual Fund,Firm B,South,Manager 3,04-05-2023,37530.37559,71104.70602,0.851486727,402,161
43,CUST9420,ACC64022,Loan,Transfer,Home Loan,Firm E,Central,Manager 1,11-08-2023,54627.32246,53625.22354,0.415329609,474,224
158,CUST1121,ACC82926,Loan,Deposit,Savings Account,Firm D,South,Manager 4,11-04-2023,52903.6123,39584.41019,0.581676162,307,137
35,CUST8318,ACC39500,Current,Payment,Credit Card,Firm B,North,Manager 2,07-11-2023,46931.06611,34813.10503,0.567587929,526,185
45,CUST5664,ACC66086,Loan,Payment,Credit Card,Firm D,East,Manager 3,29-05-2023,73868.31378,84930.0929,0.428585367,484,9
187,CUST4346,ACC88516,Savings,Transfer,Savings Account,Firm B,North,Manager 4,11-05-2023,79229.36858,66746.72839,0.467795996,460,84
37,CUST5545,ACC72197,Credit,Withdrawal,Home Loan,Firm E,East,Manager 2,08-11-2023,73965.87223,106914.6958,0.366689377,729,199
132,CUST2716,ACC88516,Current,Withdrawal,Credit Card,Firm B,North,Manager 2,15-01-2023,58941.84722,61294.34591,0.611559253,756,33
38,CUST3762,ACC15671,Loan,Deposit,Mutual Fund,Firm E,West,Manager 2,06-08-2023,30024.48834,93785.70984,0.104242457,309,117
107,CUST7793,ACC34119,Credit,Deposit,Savings Account,Firm A,East,Manager 2,21-04-2024,42673.55921,102695.8409,0.374981019,441,87
105,CUST4373,ACC60432,Credit,Payment,Credit Card,Firm E,West,Manager 4,08-01-2024,25552.19016,98257.28134,0.202675199,518,151
148,CUST7098,ACC26973,Loan,Payment,Savings Account,Firm E,Central,Manager 1,22-06-2024,42922.23657,42054.88248,0.225181646,692,162
44,CUST2541,ACC97411,Credit,Payment,Home Loan,Firm B,North,Manager 4,06-01-2023,85935.7339,72015.80592,0.2904514,544,173
155,CUST7651,ACC96868,Credit,Deposit,Home Loan,Firm D,South,Manager 4,25-07-2023,15091.97879,117125.0306,0.268253979,557,153
69,CUST5545,ACC72197,Current,Transfer,Home Loan,Firm C,North,Manager 1,28-03-2024,110421.0659,33966.7408,0.467867773,358,176
76,CUST6735,ACC16664,Credit,Withdrawal,Savings Account,Firm C,Central,Manager 3,18-06-2023,39994.02596,97945.97881,0.485349315,529,174
7,CUST8318,ACC70741,Credit,Deposit,Home Loan,Firm B,Central,Manager 1,04-02-2024,17814.87125,126434.8475,0.640957031,674,55
8,CUST6028,ACC13357,Loan,Deposit,Home Loan,Firm D,North,Manager 1,09-12-2023,43879.60844,122231.9097,0.204739983,387,82
132,CUST8266,ACC51009,Loan,Transfer,Credit Card,Firm E,East,Manager 4,24-09-2023,51746.38224,36259.63332,0.326846644,512,94
94,CUST6292,ACC39500,Savings,Withdrawal,Home Loan,Firm D,South,Manager 1,20-06-2023,23856.48726,94993.01539,0.50161392,599,85
35,CUST7028,ACC53466,Credit,Withdrawal,Mutual Fund,Firm D,Central,Manager 4,02-03-2024,122296.2173,46961.93571,0.569805295,669,122
28,CUST8266,ACC45101,Credit,Withdrawal,Savings Account,Firm E,North,Manager 4,06-09-2023,39865.13461,58969.10936,0.19138978,478,67
181,CUST2578,ACC11062,Current,Payment,Personal Loan,Firm D,Central,Manager 3,19-07-2023,33152.71825,114250.1221,0.235545678,545,105
51,CUST7098,ACC20297,Credit,Payment,Mutual Fund,Firm E,West,Manager 3,11-08-2023,58355.63785,44859.69866,0.324194573,779,86
55,CUST2805,ACC16664,Loan,Deposit,Credit Card,Firm E,East,Manager 1,21-03-2024,35537.16106,16816.79828,0.255844097,836,170
14,CUST5253,ACC21719,Credit,Payment,Credit Card,Firm A,North,Manager 2,28-03-2024,69881.51262,87807.05621,0.578080999,701,77
147,CUST1547,ACC61926,Current,Transfer,Home Loan,Firm E,East,Manager 1,18-03-2023,20426.41172,64736.09191,0.40161572,518,156
24,CUST3109,ACC19156,Loan,Payment,Credit Card,Firm C,North,Manager 3,20-10-2023,48553.77569,131285.7714,-0.111841323,747,189
68,CUST6947,ACC10996,Loan,Payment,Home Loan,Firm C,South,Manager 2,05-02-2023,17518.03652,82155.78097,0.583926319,580,210
84,CUST4241,ACC41829,Savings,Withdrawal,Personal Loan,Firm B,South,Manager 3,25-04-2024,43809.6482,98593.36404,0.523945215,446,93
182,CUST8765,ACC12334,Loan,Deposit,Personal Loan,Firm A,South,Manager 3,09-12-2023,3795.970129,62597.50428,0.605071082,839,21
167,CUST8344,ACC88449,Loan,Payment,Savings Account,Firm D,West,Manager 4,12-01-2023,77613.66804,72997.88788,0.611419461,767,68
134,CUST6082,ACC10996,Credit,Withdrawal,Home Loan,Firm C,North,Manager 3,23-04-2023,84478.61633,62499.6117,0.714232701,335,228
70,CUST2626,ACC64022,Savings,Payment,Mutual Fund,Firm A,West,Manager 1,30-09-2023,14871.5862,84856.21754,0.354825909,819,82
34,CUST9683,ACC64022,Current,Deposit,Home Loan,Firm D,Central,Manager 1,03-04-2023,78152.45929,55765.93307,0.191349301,781,112
193,CUST5894,ACC46953,Current,Transfer,Personal Loan,Firm B,North,Manager 4,30-03-2024,51562.76684,124424.2787,0.559455998,476,115
192,CUST9666,ACC65144,Loan,Withdrawal,Mutual Fund,Firm B,South,Manager 4,22-06-2024,59285.11778,70415.49417,0.754977753,439,139
131,CUST1888,ACC67701,Loan,Deposit,Mutual Fund,Firm C,South,Manager 3,29-05-2023,74813.59473,9313.799668,0.284127136,502,76
174,CUST9169,ACC57516,Savings,Withdrawal,Credit Card,Firm A,West,Manager 2,18-03-2023,36023.08504,56963.48546,0.62250389,566,84
5,CUST2699,ACC45968,Savings,Withdrawal,Personal Loan,Firm A,Central,Manager 1,17-02-2023,33163.89538,12702.27985,0.486309077,749,191
115,CUST3041,ACC43771,Savings,Transfer,Credit Card,Firm D,North,Manager 4,06-11-2023,15497.96779,131195.4429,0.705886666,774,195
78,CUST3006,ACC94907,Loan,Deposit,Home Loan,Firm C,West,Manager 3,03-04-2023,29770.78392,63703.93168,0.349841555,670,213
35,CUST4684,ACC65545,Current,Deposit,Mutual Fund,Firm D,Central,Manager 1,13-01-2023,78262.70095,41653.24638,0.551868304,565,227
62,CUST1888,ACC94203,Credit,Deposit,Mutual Fund,Firm B,Central,Manager 2,14-02-2023,44163.1834,42570.33863,0.524755094,792,199
116,CUST2578,ACC15228,Current,Payment,Mutual Fund,Firm D,South,Manager 2,10-03-2023,70675.05606,61320.81426,0.789652142,587,63
147,CUST6350,ACC80131,Credit,Transfer,Personal Loan,Firm C,North,Manager 1,29-11-2023,11945.35282,67901.55715,0.631792341,436,210
45,CUST2464,ACC39544,Credit,Deposit,Home Loan,Firm D,East,Manager 2,05-07-2023,10381.05355,46030.56932,0.567585595,783,108
14,CUST1114,ACC11837,Credit,Deposit,Personal Loan,Firm C,North,Manager 4,29-11-2023,73780.24903,55335.00647,0.802337554,620,173
147,CUST9564,ACC48303,Loan,Withdrawal,Savings Account,Firm A,South,Manager 4,16-06-2024,28448.27252,103688.066,0.632113954,424,170
11,CUST2443,ACC77592,Loan,Withdrawal,Credit Card,Firm E,Central,Manager 1,27-05-2024,75691.98754,86029.07705,0.554181535,747,126
57,CUST5894,ACC49180,Current,Payment,Savings Account,Firm D,East,Manager 2,26-05-2023,57741.96487,62973.80018,0.523501373,773,201
116,CUST8155,ACC51009,Savings,Transfer,Savings Account,Firm D,Central,Manager 3,16-06-2024,53523.94556,101100.708,0.509080986,577,27
58,CUST1609,ACC18140,Credit,Transfer,Savings Account,Firm A,Central,Manager 1,10-03-2023,91006.92212,56787.81052,0.398314033,338,172
54,CUST9129,ACC43309,Credit,Payment,Savings Account,Firm E,East,Manager 2,04-05-2024,54851.3723,90046.56448,0.762302631,558,108
42,CUST2109,ACC51200,Savings,Payment,Home Loan,Firm A,East,Manager 3,06-07-2023,46281.60792,28660.75845,0.574227768,555,113
59,CUST3187,ACC66086,Credit,Deposit,Savings Account,Firm C,East,Manager 3,27-05-2024,66868.19206,127347.0127,0.678223329,692,227
137,CUST6947,ACC15228,Savings,Payment,Personal Loan,Firm A,Central,Manager 2,06-06-2023,93950.23572,104284.2095,0.690951993,637,210
161,CUST3131,ACC30852,Credit,Deposit,Home Loan,Firm E,West,Manager 2,26-05-2023,32949.06778,112164.113,0.604978628,316,104
69,CUST8266,ACC45521,Savings,Transfer,Personal Loan,Firm E,South,Manager 2,26-04-2023,31389.345,49797.91563,-0.024498988,646,140
82,CUST1887,ACC48303,Loan,Transfer,Credit Card,Firm D,West,Manager 4,01-01-2024,90163.95867,23784.69478,0.509126971,840,85
181,CUST5894,ACC54589,Credit,Deposit,Savings Account,Firm A,North,Manager 2,16-02-2023,40443.50371,81542.19395,0.878345584,743,156
80,CUST8250,ACC95774,Current,Transfer,Personal Loan,Firm E,South,Manager 1,10-03-2023,109862.8995,59615.55395,0.618104924,681,148
16,CUST6549,ACC21429,Savings,Deposit,Home Loan,Firm D,South,Manager 2,12-01-2024,80243.42155,115821.0601,0.499517775,365,10
190,CUST4794,ACC92558,Current,Deposit,Personal Loan,Firm A,East,Manager 2,22-06-2024,47204.63194,87991.57859,0.339516779,654,15
191,CUST2915,ACC65144,Loan,Deposit,Personal Loan,Firm E,Central,Manager 2,17-01-2023,58613.88769,58819.65928,0.639259286,532,52
41,CUST8416,ACC49364,Loan,Payment,Personal Loan,Firm E,East,Manager 2,06-09-2023,27702.45957,47766.83059,0.579677029,480,194
130,CUST1042,ACC26973,Savings,Payment,Credit Card,Firm B,East,Manager 2,19-11-2023,63085.98231,60346.35981,0.510698549,430,189
171,CUST9683,ACC42710,Current,Deposit,Home Loan,Firm B,West,Manager 2,24-05-2024,36807.33837,86341.62608,0.63074156,831,214
135,CUST5174,ACC41829,Savings,Deposit,Home Loan,Firm D,West,Manager 4,23-03-2024,42788.60814,58400.81678,0.595802031,756,136
180,CUST2541,ACC10117,Current,Withdrawal,Credit Card,Firm A,Central,Manager 4,14-07-2023,89395.76266,70489.10944,0.185194544,494,223
63,CUST8028,ACC32212,Current,Payment,Savings Account,Firm A,South,Manager 4,10-09-2023,46602.58908,71553.34711,0.354321706,489,191
191,CUST5121,ACC61827,Credit,Withdrawal,Home Loan,Firm B,South,Manager 2,01-06-2023,50268.11477,37581.00627,0.600795226,313,24
113,CUST1749,ACC55729,Current,Transfer,Personal Loan,Firm E,West,Manager 4,22-05-2024,67285.01337,63686.77576,-0.196230609,447,79
66,CUST1547,ACC70460,Loan,Deposit,Credit Card,Firm E,South,Manager 3,17-12-2023,120812.0924,113951.8272,0.663308515,819,34
151,CUST2871,ACC42903,Current,Deposit,Savings Account,Firm C,South,Manager 4,28-05-2024,67918.16555,62017.15102,0.23030101,765,62
171,CUST2443,ACC73104,Savings,Withdrawal,Personal Loan,Firm A,Central,Manager 3,22-05-2024,35952.46611,-3147.142659,0.222609188,836,51
149,CUST7651,ACC49364,Current,Withdrawal,Savings Account,Firm C,South,Manager 2,08-09-2023,50275.21792,72578.1864,-0.064760623,425,145
135,CUST2457,ACC88449,Loan,Payment,Personal Loan,Firm C,East,Manager 1,25-11-2023,84948.71893,25819.25794,0.694878825,770,59
114,CUST1189,ACC32890,Savings,Withdrawal,Credit Card,Firm C,North,Manager 3,13-02-2024,-7823.347816,29874.40008,0.489636756,767,193
51,CUST1609,ACC78581,Savings,Payment,Home Loan,Firm A,West,Manager 2,04-02-2023,44505.03351,57827.01701,0.439856348,769,149
100,CUST5664,ACC57516,Loan,Withdrawal,Personal Loan,Firm D,West,Manager 4,06-02-2024,109874.6786,103663.9581,0.632459071,394,160
41,CUST9079,ACC26956,Current,Deposit,Mutual Fund,Firm A,South,Manager 4,13-02-2024,64407.6291,89245.16165,0.742090037,577,157
170,CUST1223,ACC39482,Loan,Payment,Home Loan,Firm C,North,Manager 3,21-04-2024,48061.51881,81189.97445,1.064625235,428,201
97,CUST7255,ACC45521,Current,Deposit,Mutual Fund,Firm A,North,Manager 3,04-05-2024,66056.9876,55005.25062,0.43131002,687,207
169,CUST4258,ACC88449,Savings,Transfer,Home Loan,Firm E,Central,Manager 4,07-06-2024,33716.40868,83766.71184,0.574101075,802,82
103,CUST3131,ACC66190,Current,Deposit,Personal Loan,Firm B,Central,Manager 3,11-04-2023,51335.34221,56012.84264,0.592606484,482,38
185,CUST4780,ACC24508,Credit,Withdrawal,Personal Loan,Firm D,South,Manager 3,12-05-2023,93962.31932,58454.50598,0.220393293,361,222
174,CUST1913,ACC81631,Loan,Deposit,Mutual Fund,Firm A,Central,Manager 3,05-02-2023,56111.95151,33131.37302,0.67062306,607,159
35,CUST9843,ACC49774,Credit,Deposit,Savings Account,Firm C,South,Manager 4,23-04-2023,33516.15714,93886.366,0.799386059,699,83
158,CUST3041,ACC53466,Credit,Payment,Personal Loan,Firm A,South,Manager 3,29-05-2023,65617.32664,106639.7171,0.416501798,511,204
119,CUST8028,ACC29477,Savings,Deposit,Personal Loan,Firm B,Central,Manager 4,17-04-2023,-1756.162758,73632.13308,0.486358852,611,212
185,CUST3015,ACC71426,Current,Transfer,Savings Account,Firm B,East,Manager 4,23-04-2023,128671.4188,89032.48868,0.750061763,733,114
164,CUST1467,ACC70741,Credit,Deposit,Savings Account,Firm E,East,Manager 4,19-09-2023,74562.48111,-7984.433781,0.251940347,623,92
150,CUST6776,ACC34431,Credit,Payment,Home Loan,Firm B,West,Manager 3,21-05-2023,71112.51896,101975.4714,0.504235161,361,19
130,CUST1747,ACC71426,Current,Withdrawal,Credit Card,Firm E,South,Manager 3,06-04-2024,73619.60239,20769.89549,0.544735418,398,59
109,CUST5574,ACC34431,Savings,Transfer,Credit Card,Firm A,South,Manager 1,26-10-2023,58003.73311,54690.1904,0.607644764,758,216
72,CUST5255,ACC13357,Loan,Payment,Savings Account,Firm A,East,Manager 3,17-07-2023,61899.90205,88801.35384,0.442981962,492,10
68,CUST1376,ACC42467,Savings,Payment,Home Loan,Firm B,Central,Manager 3,19-04-2023,57566.81419,88907.86577,0.706280911,765,208
185,CUST3778,ACC26973,Loan,Transfer,Credit Card,Firm C,East,Manager 3,23-02-2023,70936.72125,72687.92452,0.494309637,384,205
71,CUST1749,ACC65144,Current,Payment,Mutual Fund,Firm B,North,Manager 4,08-05-2023,48413.90364,29816.26809,0.256889188,367,118
114,CUST8091,ACC10117,Savings,Withdrawal,Credit Card,Firm A,South,Manager 3,04-08-2023,-18353.15647,99972.73002,-0.010664525,619,225
141,CUST5558,ACC29396,Loan,Payment,Mutual Fund,Firm C,North,Manager 1,16-02-2023,-2384.178419,74080.56971,0.280940234,690,60
19,CUST6330,ACC78581,Loan,Deposit,Savings Account,Firm D,North,Manager 1,22-06-2024,31045.05152,116366.671,0.646649402,331,94
143,CUST4769,ACC67713,Current,Payment,Savings Account,Firm B,South,Manager 1,30-03-2024,32201.37831,58890.06331,0.345029566,583,83
187,CUST1121,ACC39500,Current,Withdrawal,Mutual Fund,Firm D,Central,Manager 1,17-02-2024,23576.13255,79719.15254,0.1132965,306,157
192,CUST6082,ACC38559,Loan,Withdrawal,Credit Card,Firm A,East,Manager 4,24-12-2023,-9997.017744,86538.96338,0.596979232,315,151
59,CUST7395,ACC39529,Credit,Withdrawal,Credit Card,Firm E,East,Manager 3,17-01-2023,20588.47104,-8628.929364,0.6911751,800,222
51,CUST2427,ACC29396,Current,Deposit,Home Loan,Firm C,South,Manager 2,05-02-2023,84074.76953,100185.1942,0.666359584,376,194
157,CUST6029,ACC30787,Current,Transfer,Savings Account,Firm C,East,Manager 3,24-11-2023,77503.09153,46007.64657,0.558445541,621,146
140,CUST2578,ACC29396,Credit,Payment,Home Loan,Firm D,East,Manager 4,29-01-2024,40114.08083,101368.2976,0.403965461,665,184
165,CUST8279,ACC91723,Savings,Deposit,Credit Card,Firm A,West,Manager 2,18-06-2023,45791.3927,61689.87806,0.414469105,316,228
22,CUST3131,ACC48303,Savings,Withdrawal,Credit Card,Firm D,South,Manager 2,06-09-2023,88991.41218,69323.43933,0.785056706,605,149
26,CUST6350,ACC31902,Loan,Transfer,Savings Account,Firm D,South,Manager 2,12-01-2023,33983.09253,93733.52609,-0.024315694,659,47
109,CUST8765,ACC78581,Current,Withdrawal,Savings Account,Firm A,West,Manager 1,17-04-2023,64691.81165,71338.48811,0.47351611,442,93
19,CUST9754,ACC49180,Loan,Deposit,Personal Loan,Firm E,Central,Manager 2,20-10-2023,66846.60956,5343.626372,0.796113212,646,101
163,CUST6038,ACC82298,Savings,Payment,Personal Loan,Firm D,East,Manager 4,23-10-2023,22027.75021,137062.4897,0.622484939,378,45
143,CUST8279,ACC92558,Loan,Deposit,Savings Account,Firm C,East,Manager 4,01-07-2023,57293.53098,71538.43304,0.931075424,571,26
197,CUST5916,ACC29396,Savings,Withdrawal,Credit Card,Firm D,North,Manager 3,03-03-2023,83063.1509,21707.21148,0.669946684,482,19
55,CUST3602,ACC19156,Current,Payment,Mutual Fund,Firm C,North,Manager 3,04-02-2023,60936.02329,65117.13792,0.203572254,772,124
49,CUST4461,ACC41829,Credit,Withdrawal,Personal Loan,Firm B,Central,Manager 2,29-05-2023,85037.72416,76448.39355,0.243569696,551,7
165,CUST8279,ACC78089,Current,Withdrawal,Mutual Fund,Firm B,Central,Manager 4,22-10-2023,27910.74794,96451.96929,0.447512665,712,190
165,CUST6937,ACC29231,Current,Withdrawal,Mutual Fund,Firm B,East,Manager 3,21-10-2023,90485.73608,102075.2261,0.637541276,458,62
15,CUST4003,ACC21429,Loan,Deposit,Savings Account,Firm B,West,Manager 4,11-05-2023,45648.16907,84399.18159,0.141311222,543,198
24,CUST3041,ACC32212,Credit,Transfer,Personal Loan,Firm E,West,Manager 4,06-02-2024,106983.3477,72486.83305,0.28285015,570,210
26,CUST3131,ACC40952,Credit,Payment,Savings Account,Firm C,Central,Manager 4,14-04-2023,106327.9827,20363.65697,0.734097095,468,215
87,CUST8390,ACC39544,Savings,Deposit,Personal Loan,Firm E,North,Manager 1,19-09-2023,57548.9057,108382.436,0.387863203,688,216
66,CUST6028,ACC10117,Loan,Withdrawal,Home Loan,Firm A,East,Manager 2,05-02-2024,89088.2806,64499.60048,0.273698084,337,194
190,CUST1555,ACC54589,Credit,Deposit,Home Loan,Firm B,West,Manager 3,23-03-2024,33589.55614,77914.86558,0.357347499,674,237
184,CUST6038,ACC29231,Loan,Deposit,Credit Card,Firm A,Central,Manager 2,03-05-2023,22125.71278,32379.58943,0.555768808,306,142
122,CUST4625,ACC82926,Current,Withdrawal,Mutual Fund,Firm E,Central,Manager 1,20-11-2023,40711.46591,140543.5223,0.625964326,487,147
145,CUST9169,ACC29477,Credit,Deposit,Savings Account,Firm A,West,Manager 1,10-06-2023,82726.93757,37411.94738,0.314086157,611,112
9,CUST6028,ACC99409,Current,Payment,Personal Loan,Firm A,South,Manager 4,30-01-2023,54911.87006,45094.39739,0.424543883,317,69
40,CUST3059,ACC22036,Savings,Deposit,Mutual Fund,Firm D,Central,Manager 4,06-04-2024,5842.519929,90443.73237,0.495231831,313,202
78,CUST6028,ACC64022,Loan,Withdrawal,Mutual Fund,Firm D,West,Manager 3,06-08-2023,50208.16291,141292.214,0.321244895,795,133
72,CUST8288,ACC88252,Loan,Payment,Home Loan,Firm B,West,Manager 4,07-06-2024,44135.7709,94428.18346,0.631356911,343,108
73,CUST4461,ACC39544,Current,Deposit,Home Loan,Firm D,Central,Manager 2,04-05-2023,32422.65497,75772.94738,0.631689086,482,124
101,CUST7730,ACC45968,Credit,Transfer,Savings Account,Firm A,Central,Manager 4,16-06-2024,24126.75275,121284.0824,0.236217667,389,151
47,CUST6319,ACC42710,Credit,Payment,Personal Loan,Firm E,Central,Manager 1,17-01-2024,70319.8178,120288.3485,0.56795482,813,127
173,CUST3069,ACC94907,Savings,Withdrawal,Mutual Fund,Firm E,North,Manager 2,06-04-2024,40233.14106,47533.81553,0.228076832,758,10
36,CUST5105,ACC47099,Current,Deposit,Home Loan,Firm B,Central,Manager 2,30-01-2023,88272.13854,106783.718,0.442503707,566,98
20,CUST4258,ACC39500,Credit,Deposit,Home Loan,Firm E,North,Manager 2,06-08-2023,52574.99685,116037.9287,0.450414795,424,47
127,CUST4126,ACC11285,Loan,Payment,Home Loan,Firm A,Central,Manager 2,26-09-2023,-13716.9722,80957.17447,0.457444695,759,150
80,CUST5253,ACC88252,Current,Payment,Personal Loan,Firm D,North,Manager 4,15-04-2024,29635.97304,87855.81211,0.303769664,734,154
167,CUST8250,ACC34119,Loan,Transfer,Savings Account,Firm D,South,Manager 3,28-05-2024,56959.76741,123423.9807,0.266456327,784,106
139,CUST2805,ACC75675,Loan,Transfer,Mutual Fund,Firm A,South,Manager 4,30-01-2023,45639.05112,65198.97018,0.63916066,634,61
